"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"46","GO:0022624",1.6033126719925e-07,0.999999991953466,13,16,"proteasome accessory complex","CC"
"47","GO:1902036",1.87929554071818e-07,0.999999981113604,16,24,"regulation of hematopoietic stem cell differentiation","BP"
"48","GO:0004298",2.10000983941457e-07,0.999999989983663,12,15,"threonine-type endopeptidase activity","MF"
"49","GO:0010499",2.21654045420072e-07,0.999999989368283,12,15,"proteasomal ubiquitin-independent protein catabolic process","BP"
"50","GO:0019843",3.05701885935832e-07,0.999999944577297,21,44,"rRNA binding","MF"
"51","GO:0006521",3.20531221904859e-07,0.999999993755565,10,11,"regulation of cellular amino acid metabolic process","BP"
"52","GO:0006357",3.59815024983132e-07,1,74,269,"regulation of transcription by RNA polymerase II","BP"
"53","GO:0006397",4.86869242868272e-07,0.999999813590562,50,148,"mRNA processing","BP"
"54","GO:0005758",5.55420276305367e-07,0.999999884275642,23,50,"mitochondrial intermembrane space","CC"
"55","GO:0005681",6.14529745292126e-07,0.99999982630119,32,78,"spliceosomal complex","CC"
"56","GO:0010972",6.37306250817008e-07,0.999999951700812,13,18,"negative regulation of G2/M transition of mitotic cell cycle","BP"
"57","GO:0002479",8.65022936599434e-07,0.99999995594572,11,14,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent","BP"
"58","GO:0003743",9.77315880294683e-07,0.999999768846065,26,55,"translation initiation factor activity","MF"
"59","GO:0005794",1.19175043983229e-06,0.999999529239327,180,737,"Golgi apparatus","CC"
"60","GO:0048027",2.16845342895231e-06,0.999999877291492,11,14,"mRNA 5'-UTR binding","MF"
"61","GO:0000462",2.19239371135024e-06,0.999999795523485,13,19,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP"
"62","GO:0051233",2.31901473982606e-06,0.999999727789144,14,23,"spindle midzone","CC"
"63","GO:0050821",2.80368853564216e-06,0.999999004228287,39,107,"protein stabilization","BP"
"64","GO:0005819",3.27556621675338e-06,0.999998918588977,35,89,"spindle","CC"
"65","GO:0038061",3.42844351084811e-06,0.999999712180376,12,17,"NIK/NF-kappaB signaling","BP"
"66","GO:0003924",3.89377879533162e-06,0.999998091432165,83,308,"GTPase activity","MF"
"67","GO:0000307",4.1980220481827e-06,0.999999790308787,9,12,"cyclin-dependent protein kinase holoenzyme complex","CC"
"68","GO:0007059",4.28846212788875e-06,0.999998805832641,27,65,"chromosome segregation","BP"
"69","GO:0003682",4.36416152347576e-06,0.999997800084107,91,339,"chromatin binding","MF"
"70","GO:0045944",4.46431370632267e-06,0.999997502410644,141,595,"positive regulation of transcription by RNA polymerase II","BP"
"71","GO:0005694",4.56766426815311e-06,0.999998234015606,43,124,"chromosome","CC"
"72","GO:0016363",4.85676038680648e-06,0.999998462975808,32,79,"nuclear matrix","CC"
"73","GO:0048471",5.03629222946627e-06,0.99999721344076,133,536,"perinuclear region of cytoplasm","CC"
"74","GO:0005774",5.91878309791943e-06,0.999998787468347,19,40,"vacuolar membrane","CC"
"75","GO:0045454",6.4533078078738e-06,0.999998063220736,28,74,"cell redox homeostasis","BP"
"76","GO:0043425",6.91645353659351e-06,0.999999470543791,10,15,"bHLH transcription factor binding","MF"
"77","GO:0033018",7.86374373294701e-06,0.999999572445613,9,12,"sarcoplasmic reticulum lumen","CC"
"78","GO:0016192",8.85911531193288e-06,0.999996441675051,43,130,"vesicle-mediated transport","BP"
"79","GO:0042393",1.31091858570495e-05,0.999995463626561,33,87,"histone binding","MF"
"80","GO:0000086",1.34372820631757e-05,0.99999648546781,23,52,"G2/M transition of mitotic cell cycle","BP"
"81","GO:0032981",1.37144528936365e-05,0.999998021157825,13,25,"mitochondrial respiratory chain complex I assembly","BP"
"82","GO:0006120",1.43275767838683e-05,0.999999740020324,6,7,"mitochondrial electron transport, NADH to ubiquinone","BP"
"83","GO:0071005",1.64537486505831e-05,0.999996120117989,20,44,"U2-type precatalytic spliceosome","CC"
"84","GO:0005763",1.69611027958278e-05,0.999998338917458,10,17,"mitochondrial small ribosomal subunit","CC"
"85","GO:0007080",1.73725033235791e-05,0.999997989145489,12,19,"mitotic metaphase plate congression","BP"
"86","GO:0042026",1.74857481816093e-05,0.999998027676393,11,19,"protein refolding","BP"
"87","GO:0010498",1.80283412754283e-05,0.999997467771114,13,23,"proteasomal protein catabolic process","BP"
"88","GO:0016460",2.11603666168576e-05,0.999999203470854,7,9,"myosin II complex","CC"
"89","GO:0016282",2.29192450993038e-05,0.999997780562571,11,16,"eukaryotic 43S preinitiation complex","CC"
"90","GO:0033290",2.36910872631657e-05,0.999997696584904,11,16,"eukaryotic 48S preinitiation complex","CC"
"91","GO:0042732",2.39268503529937e-05,1,6,6,"D-xylose metabolic process","BP"
"92","GO:0005762",2.58929898058329e-05,0.999994902825059,15,36,"mitochondrial large ribosomal subunit","CC"
"93","GO:0001732",2.85008005063364e-05,0.999997165897474,11,16,"formation of cytoplasmic translation initiation complex","BP"
"94","GO:0005744",3.1534696744084e-05,1,5,5,"TIM23 mitochondrial import inner membrane translocase complex","CC"
"95","GO:0045292",3.33433000052208e-05,0.99999546013067,12,21,"mRNA cis splicing, via spliceosome","BP"
"96","GO:0061418",3.45231800296465e-05,0.999995974434149,11,18,"regulation of transcription from RNA polymerase II promoter in response to hypoxia","BP"
"97","GO:0010389",3.61259158092119e-05,0.999994063752866,14,25,"regulation of G2/M transition of mitotic cell cycle","BP"
"98","GO:0044772",3.62554992257956e-05,0.999998505350281,7,9,"mitotic cell cycle phase transition","BP"
"99","GO:0032482",3.84918557375754e-05,0.999988633249146,23,61,"Rab protein signal transduction","BP"
"100","GO:0045839",3.91304542275949e-05,1,6,6,"negative regulation of mitotic nuclear division","BP"
"101","GO:0015631",4.03222335190829e-05,0.999990673868957,18,39,"tubulin binding","MF"
"102","GO:0005832",4.79915074120069e-05,0.999997608271507,8,10,"chaperonin-containing T-complex","CC"
"103","GO:0034620",5.16065024367185e-05,0.999996739420288,8,11,"cellular response to unfolded protein","BP"
"104","GO:0006259",5.98959140778369e-05,0.999996126969117,8,11,"DNA metabolic process","BP"
"105","GO:0006366",6.36120634596016e-05,0.999976211405915,31,91,"transcription by RNA polymerase II","BP"
"106","GO:0008541",6.50877354459511e-05,0.999998118723106,7,8,"proteasome regulatory particle, lid subcomplex","CC"
"107","GO:0042788",6.73438011866608e-05,0.999993711588795,9,14,"polysomal ribosome","CC"
"108","GO:0050852",6.94483594736511e-05,0.999977624585144,25,64,"T cell receptor signaling pathway","BP"
"109","GO:0005802",7.03864550246796e-05,0.999968164315616,44,143,"trans-Golgi network","CC"
"110","GO:0018279",7.75139276694201e-05,0.999987268490775,13,23,"protein N-linked glycosylation via asparagine","BP"
"111","GO:1990726",7.82924561971962e-05,1,4,4,"Lsm1-7-Pat1 complex","CC"
"112","GO:0008283",7.95288455186514e-05,0.999966607297365,37,118,"cell population proliferation","BP"
"113","GO:0032587",8.07776779099168e-05,0.999978391884149,20,44,"ruffle membrane","CC"
"114","GO:0005721",8.5027410918496e-05,0.999997422811054,7,8,"pericentric heterochromatin","CC"
"115","GO:0000786",8.71262368485564e-05,0.999977062668563,17,54,"nucleosome","CC"
"116","GO:0000791",8.76868510587227e-05,0.999995790654129,7,9,"euchromatin","CC"
"117","GO:0030968",8.76977342076334e-05,0.999982550797292,14,30,"endoplasmic reticulum unfolded protein response","BP"
"118","GO:0032869",8.83655880510682e-05,0.999971947871158,24,60,"cellular response to insulin stimulus","BP"
"119","GO:0015030",9.03407897104351e-05,0.999986210215791,12,21,"Cajal body","CC"
"120","GO:0017053",9.24752523470987e-05,0.999982093052194,14,28,"transcription repressor complex","CC"
"121","GO:0006364",9.25949425767554e-05,0.999961854144863,35,111,"rRNA processing","BP"
"122","GO:0016538",9.30975849550313e-05,0.999995483850997,7,9,"cyclin-dependent protein serine/threonine kinase regulator activity","MF"
"123","GO:0005852",9.7646459238072e-05,0.999989478452253,10,15,"eukaryotic translation initiation factor 3 complex","CC"
"124","GO:0008250",9.99332053312827e-05,1,5,5,"oligosaccharyltransferase complex","CC"
"125","GO:0007269",0.000102442620777031,0.999978327229301,15,31,"neurotransmitter secretion","BP"
"126","GO:0000028",0.0001072672280232,0.999997128620578,6,7,"ribosomal small subunit assembly","BP"
"127","GO:0043488",0.000107991563753092,0.999975139819355,16,35,"regulation of mRNA stability","BP"
"128","GO:0090263",0.000108406777421501,0.999962915368437,26,68,"positive regulation of canonical Wnt signaling pathway","BP"
"129","GO:0000790",0.000109402141163765,0.999944051967488,55,209,NA,NA
"130","GO:1903861",0.000111214021098266,0.999984314258551,11,19,"positive regulation of dendrite extension","BP"
"131","GO:0008138",0.000112087976329189,0.999983564344607,11,20,"protein tyrosine/serine/threonine phosphatase activity","MF"
"132","GO:0005881",0.000122952999075,0.999976674527819,13,27,"cytoplasmic microtubule","CC"
"133","GO:0005793",0.000123901714559064,0.999965830356281,19,46,"endoplasmic reticulum-Golgi intermediate compartment","CC"
"134","GO:0070126",0.000127617513094412,0.999986796475997,8,15,"mitochondrial translational termination","BP"
"135","GO:0043209",0.000143431880719456,0.999959449467816,19,48,"myelin sheath","CC"
"136","GO:0019773",0.000145674614560637,0.999995854568756,6,7,"proteasome core complex, alpha-subunit complex","CC"
"137","GO:0004175",0.000152555653271525,0.999940184514389,31,88,"endopeptidase activity","MF"
"138","GO:0035970",0.000162955836406331,0.999995256966691,6,7,"peptidyl-threonine dephosphorylation","BP"
"139","GO:0045600",0.000163573876082318,0.999981373466455,9,15,"positive regulation of fat cell differentiation","BP"
"140","GO:0019774",0.000165019496206822,0.999995184691302,6,7,"proteasome core complex, beta-subunit complex","CC"
"141","GO:0005085",0.000166438452971747,0.999938185853252,28,77,"guanyl-nucleotide exchange factor activity","MF"
"142","GO:0003713",0.00016781535106834,0.999931967494021,32,97,"transcription coactivator activity","MF"
"143","GO:0006890",0.000168014682405444,0.999950849284934,20,48,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","BP"
"144","GO:0000777",0.000168047824796325,0.999949984710824,20,51,NA,NA
"145","GO:0003746",0.000170849143556076,0.999972752717133,11,21,"translation elongation factor activity","MF"
"146","GO:0071013",0.000175908932849014,0.999943361056649,22,59,"catalytic step 2 spliceosome","CC"
"147","GO:0050650",0.000178786255534191,0.999994697807878,6,7,"chondroitin sulfate proteoglycan biosynthetic process","BP"
"148","GO:0032040",0.000191784798651666,0.999957440984744,15,30,"small-subunit processome","CC"
"149","GO:0003700",0.000203524720742402,0.99987794416027,82,361,"DNA-binding transcription factor activity","MF"
"150","GO:0031519",0.000211939887412165,0.999971144993285,10,17,"PcG protein complex","CC"
"151","GO:0014823",0.000219027650298054,0.999953535596476,14,28,"response to activity","BP"
"152","GO:0000079",0.000222425779746149,0.999973508836956,9,15,"regulation of cyclin-dependent protein serine/threonine kinase activity","BP"
"153","GO:0070062",0.00022577300243035,0.999842441723156,161,694,"extracellular exosome","CC"
"154","GO:0046034",0.000260160024488291,0.99995758195033,11,20,"ATP metabolic process","BP"
"155","GO:0043066",0.000260882487955078,0.999849552277415,70,286,"negative regulation of apoptotic process","BP"
"156","GO:0004550",0.000260889492477108,0.999968188385515,9,15,"nucleoside diphosphate kinase activity","MF"
"157","GO:0010259",0.00027238334989181,0.999959889390936,10,18,"multicellular organism aging","BP"
"158","GO:0005788",0.000274480659306403,0.999857970468085,51,184,"endoplasmic reticulum lumen","CC"
"159","GO:0022626",0.000279984904858385,0.999968894125152,8,14,"cytosolic ribosome","CC"
"160","GO:0019901",0.000286926831364655,0.999824524520727,86,347,"protein kinase binding","MF"
"161","GO:0008137",0.000303844562192988,0.999956818553803,9,18,"NADH dehydrogenase (ubiquinone) activity","MF"
"162","GO:0031489",0.000305169043350758,0.999961913316665,9,15,"myosin V binding","MF"
"163","GO:0032580",0.000337700523916108,0.999883882770905,22,63,"Golgi cisterna membrane","CC"
"164","GO:0071541",0.000339910359754764,1,5,5,"eukaryotic translation initiation factor 3 complex, eIF3m","CC"
"165","GO:0045120",0.000343276987672699,0.999978954992814,7,9,"pronucleus","CC"
"166","GO:0001302",0.000353469302933086,0.9999813222843,6,8,NA,NA
"167","GO:0015630",0.000365854141637518,0.999864090127957,25,71,"microtubule cytoskeleton","CC"
"168","GO:0042288",0.000380087946476098,0.999966515122097,7,11,"MHC class I protein binding","MF"
"169","GO:0000062",0.000404235133330113,0.999937139692192,10,18,"fatty-acyl-CoA binding","MF"
"170","GO:0090307",0.000436079525619719,0.999912714279621,12,24,"mitotic spindle assembly","BP"
"171","GO:0007229",0.000438073505661324,0.999862053405353,19,50,"integrin-mediated signaling pathway","BP"
"172","GO:0051726",0.000442451847258877,0.99983611183842,24,70,"regulation of cell cycle","BP"
"173","GO:0042826",0.000447551514466663,0.999843108920005,22,62,"histone deacetylase binding","MF"
"174","GO:0000381",0.000457364195191066,0.999881724846086,15,35,"regulation of alternative mRNA splicing, via spliceosome","BP"
"175","GO:0032436",0.00047205754374343,0.999826314459732,24,66,"positive regulation of proteasomal ubiquitin-dependent protein catabolic process","BP"
"176","GO:0000792",0.000483968190090195,0.999931749190582,9,16,"heterochromatin","CC"
"177","GO:0005856",0.00048881343502743,0.999703102034096,77,318,"cytoskeleton","CC"
"178","GO:0016020",0.00049797879692734,0.999612678953874,288,1377,"membrane","CC"
"179","GO:0060441",0.000529023891147179,0.99998385073897,5,6,"epithelial tube branching involved in lung morphogenesis","BP"
"180","GO:0005685",0.00054352944485818,0.999929272227864,8,15,"U1 snRNP","CC"
"181","GO:0010634",0.000548339719408621,0.999861093407326,14,34,"positive regulation of epithelial cell migration","BP"
"182","GO:0003688",0.000554310695313025,0.999913708140211,10,17,"DNA replication origin binding","MF"
"183","GO:0001158",0.000558652704462911,0.999960158995486,6,9,NA,NA
"184","GO:0006338",0.000561963990964082,0.999819959470255,19,49,"chromatin remodeling","BP"
"185","GO:0055114",0.000568898529419818,0.99973886808229,34,120,NA,NA
"186","GO:0031466",0.000578709759442866,0.99998195208825,5,6,"Cul5-RING ubiquitin ligase complex","CC"
"187","GO:0009055",0.000580938537374032,0.999799005973945,20,63,"electron transfer activity","MF"
"188","GO:0005770",0.000581853265141806,0.999747251594333,31,97,"late endosome","CC"
"189","GO:0014065",0.000583151091769175,0.999944491770744,7,11,"phosphatidylinositol 3-kinase signaling","BP"
"190","GO:0043130",0.000587292954813265,0.999790220867326,22,61,"ubiquitin binding","MF"
"191","GO:0008610",0.000590652843987617,0.999914156020296,9,16,"lipid biosynthetic process","BP"
"192","GO:0006325",0.000613452702337238,0.999762455216644,25,72,"chromatin organization","BP"
"193","GO:0016197",0.000616319470889301,0.999818282259895,17,41,"endosomal transport","BP"
"194","GO:0007095",0.000623202280325588,0.99992620987294,8,13,"mitotic G2 DNA damage checkpoint signaling","BP"
"195","GO:0030145",0.00063626636622609,0.999756375313895,24,72,"manganese ion binding","MF"
"196","GO:0051537",0.000643676503421951,0.9998506475462,12,31,"2 iron, 2 sulfur cluster binding","MF"
"197","GO:0006228",0.000658808898393979,0.999978806701612,5,6,"UTP biosynthetic process","BP"
"198","GO:0002223",0.000672345618733729,0.999842771856326,13,28,"stimulatory C-type lectin receptor signaling pathway","BP"
"199","GO:0006511",0.000674799455101599,0.99959690483584,70,272,"ubiquitin-dependent protein catabolic process","BP"
"200","GO:0019905",0.000676288766755116,0.999770112973494,20,54,"syntaxin binding","MF"
"201","GO:0008360",0.000699754422679416,0.999707443925457,27,93,"regulation of cell shape","BP"
"202","GO:0051015",0.000701192944854497,0.999642719867638,43,152,"actin filament binding","MF"
"203","GO:0033962",0.000704046890084402,0.99997698713068,5,6,"P-body assembly","BP"
"204","GO:0005667",0.00071021803125757,0.999711885377396,26,82,"transcription regulator complex","CC"
"205","GO:0003712",0.000715668224398423,0.999774020600424,18,46,"transcription coregulator activity","MF"
"206","GO:0061575",0.000737137089201662,0.999962861826579,5,7,"cyclin-dependent protein serine/threonine kinase activator activity","MF"
"207","GO:0007017",0.000749925947837629,0.999815470098637,13,31,"microtubule-based process","BP"
"208","GO:0008320",0.000765588330057362,1,4,4,"protein transmembrane transporter activity","MF"
"209","GO:0031333",0.000784768837193322,0.999875840072514,9,17,"negative regulation of protein-containing complex assembly","BP"
"210","GO:0051321",0.000802257326164008,0.99973071156517,19,52,"meiotic cell cycle","BP"
"211","GO:0005637",0.000804530706351798,0.999816946505038,12,27,"nuclear inner membrane","CC"
"212","GO:0004579",0.000821534594073091,1,4,4,"dolichyl-diphosphooligosaccharide-protein glycotransferase activity","MF"
"213","GO:0045039",0.000822739358264676,0.999948226562533,5,8,"protein insertion into mitochondrial inner membrane","BP"
"214","GO:0031146",0.000838071887985119,0.999689660341509,22,63,"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","BP"
"215","GO:0090150",0.000853395582344437,0.999945886730644,6,8,"establishment of protein localization to membrane","BP"
"216","GO:0051084",0.000856063245524208,1,4,4,"'de novo' post-translational protein folding","BP"
"217","GO:0032133",0.00085643948685789,1,4,4,"chromosome passenger complex","CC"
"218","GO:0005764",0.000860298354706035,0.999474528906285,73,289,"lysosome","CC"
"219","GO:0045930",0.000861649632394477,0.999830513747058,10,23,"negative regulation of mitotic cell cycle","BP"
"220","GO:0005801",0.00088430001494783,0.999813509953731,11,24,"cis-Golgi network","CC"
"221","GO:0031490",0.000921858050045835,0.99969716226689,18,49,"chromatin DNA binding","MF"
"222","GO:0042149",0.000943192301841116,0.999781090125091,12,27,"cellular response to glucose starvation","BP"
"223","GO:0070469",0.000944942980290955,0.999915118982228,6,10,"respirasome","CC"
"224","GO:0030036",0.000994573197948486,0.999536110182097,33,110,"actin cytoskeleton organization","BP"
"225","GO:0000775",0.000999738878084249,0.999604308399675,24,71,"chromosome, centromeric region","CC"
"226","GO:0035257",0.00101814369111021,0.999932981403987,6,8,NA,NA
"227","GO:0031110",0.00101912328820333,0.999917726631439,6,9,"regulation of microtubule polymerization or depolymerization","BP"
"228","GO:0050679",0.00105057287727716,0.999706788433465,14,37,"positive regulation of epithelial cell proliferation","BP"
"229","GO:0051085",0.0010609547431153,0.999808621315655,9,20,"chaperone cofactor-dependent protein refolding","BP"
"230","GO:0035518",0.0010629109918723,0.999961602929749,5,6,"histone H2A monoubiquitination","BP"
"231","GO:0043966",0.00108310411025184,0.999744199868609,12,27,"histone H3 acetylation","BP"
"232","GO:0015934",0.00110597719082695,0.999897373726825,6,10,"large ribosomal subunit","CC"
"233","GO:0090267",0.00111202562625385,1,4,4,"positive regulation of mitotic cell cycle spindle assembly checkpoint","BP"
"234","GO:0030687",0.00112086067694675,0.999785236382192,10,20,"preribosome, large subunit precursor","CC"
"235","GO:0070180",0.00112397882272309,0.999968593914199,4,5,"large ribosomal subunit rRNA binding","MF"
"236","GO:0006865",0.00115293542670731,0.999672581386372,14,38,"amino acid transport","BP"
"237","GO:0051382",0.00115456048010487,0.999829812059703,8,15,"kinetochore assembly","BP"
"238","GO:0033314",0.00118239963084918,0.999956153857937,5,6,"mitotic DNA replication checkpoint signaling","BP"
"239","GO:0003714",0.00118843184395393,0.999466541314974,30,93,"transcription corepressor activity","MF"
"240","GO:1901798",0.00121014569133841,1,4,4,"positive regulation of signal transduction by p53 class mediator","BP"
"241","GO:0055089",0.00122036416076654,0.99995439217502,5,6,"fatty acid homeostasis","BP"
"242","GO:1901796",0.00124352213890174,0.999651673433628,14,35,"regulation of signal transduction by p53 class mediator","BP"
"243","GO:0043065",0.00128663164318065,0.999249195759757,58,225,"positive regulation of apoptotic process","BP"
"244","GO:0009749",0.00135865985672884,0.999553199050483,17,46,"response to glucose","BP"
"245","GO:0043022",0.00137508243740627,0.999584031044254,15,40,"ribosome binding","MF"
"246","GO:0047496",0.00137676806798626,0.999846235020674,7,11,"vesicle transport along microtubule","BP"
"247","GO:0031597",0.0013899437220809,0.999946354945905,5,6,"cytosolic proteasome complex","CC"
"248","GO:0045821",0.00140731520680588,0.999945516708248,5,6,"positive regulation of glycolytic process","BP"
"249","GO:0046540",0.00142002801794094,0.999700157574643,10,23,"U4/U6 x U5 tri-snRNP complex","CC"
"250","GO:0000123",0.00142139173964507,0.999686390232448,11,23,"histone acetyltransferase complex","CC"
"251","GO:0033539",0.00142698568140393,0.999876337660589,6,9,"fatty acid beta-oxidation using acyl-CoA dehydrogenase","BP"
"252","GO:0044877",0.00143548848695233,0.999110115269343,71,282,"protein-containing complex binding","MF"
"253","GO:0009644",0.00143893417551454,1,3,3,"response to high light intensity","BP"
"254","GO:0003755",0.00144414414120432,0.999558121272762,15,41,"peptidyl-prolyl cis-trans isomerase activity","MF"
"255","GO:0036464",0.00144702223279337,0.999559818425886,15,40,"cytoplasmic ribonucleoprotein granule","CC"
"256","GO:0005779",0.00148319208851027,0.999817001724559,7,12,"integral component of peroxisomal membrane","CC"
"257","GO:0061640",0.001499848335515,0.999941007051147,5,6,"cytoskeleton-dependent cytokinesis","BP"
"258","GO:0072687",0.00150453452566255,0.999890763600089,5,8,"meiotic spindle","CC"
"259","GO:0005525",0.00152338690147534,0.998963930617436,103,464,"GTP binding","MF"
"260","GO:0003779",0.0015257616607955,0.999097023427685,59,233,"actin binding","MF"
"261","GO:0001772",0.00153897806582379,0.99982443129417,7,11,"immunological synapse","CC"
"262","GO:0045814",0.00155348126683447,0.999770769114788,8,14,"negative regulation of gene expression, epigenetic","BP"
"263","GO:0038095",0.00157720495794628,0.999609188496774,12,27,"Fc-epsilon receptor signaling pathway","BP"
"264","GO:0070888",0.0015943117624203,0.999708912413306,9,18,"E-box binding","MF"
"265","GO:0071004",0.00159701438439817,0.999751258382053,8,15,"U2-type prespliceosome","CC"
"266","GO:0022904",0.00161616078534464,0.99983766414265,6,10,"respiratory electron transport chain","BP"
"267","GO:0002188",0.00162133206287701,1,4,4,"translation reinitiation","BP"
"268","GO:0043878",0.00163049132031497,1,4,4,"glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity","MF"
"269","GO:0070125",0.00163473181943618,0.999712016246163,8,19,"mitochondrial translational elongation","BP"
"270","GO:0012505",0.00163575538083476,0.999531158707274,14,34,"endomembrane system","CC"
"271","GO:0005687",0.00166862466603749,0.99987579718188,5,8,"U4 snRNP","CC"
"272","GO:0017148",0.00169696403582018,0.999302509030051,23,75,"negative regulation of translation","BP"
"273","GO:0001405",0.00170327121090313,1,3,3,"PAM complex, Tim23 associated import motor","CC"
"274","GO:0044297",0.00170838553642284,0.999496009481962,14,37,"cell body","CC"
"275","GO:0000139",0.0017210406236742,0.998778688852062,125,596,"Golgi membrane","CC"
"276","GO:0031625",0.00173281694762805,0.998956012326962,61,250,"ubiquitin protein ligase binding","MF"
"277","GO:0007034",0.00178207824443477,0.999838062939329,6,9,"vacuolar transport","BP"
"278","GO:0035578",0.00180565906971645,0.999605243352655,10,23,"azurophil granule lumen","CC"
"279","GO:0006101",0.00182270703876249,1,4,4,"citrate metabolic process","BP"
"280","GO:0035264",0.00182624468144707,0.999292449146684,21,61,"multicellular organism growth","BP"
"281","GO:0005789",0.00182691701311139,0.998655645056309,154,737,"endoplasmic reticulum membrane","CC"
"282","GO:0048025",0.00183007675387176,0.999696649210042,8,16,"negative regulation of mRNA splicing, via spliceosome","BP"
"283","GO:0006334",0.00184337123602874,0.999399142396001,15,49,"nucleosome assembly","BP"
"284","GO:0002162",0.00184702579502981,0.999654841121638,9,18,"dystroglycan binding","MF"
"285","GO:0035064",0.00185206142998613,0.999424744346142,15,39,"methylated histone binding","MF"
"286","GO:0070181",0.00188852315194152,0.99978734842628,6,11,"small ribosomal subunit rRNA binding","MF"
"287","GO:0005682",0.00189828237122771,0.99973895364093,7,13,"U5 snRNP","CC"
