"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"101","GO:0043982",4.06360301988285e-06,0.999999752505605,11,14,"histone H4-K8 acetylation","BP"
"102","GO:0042073",4.11402172057641e-06,0.999999367738014,17,28,"intraciliary transport","BP"
"103","GO:0032922",4.1937198938017e-06,0.999998969289749,24,52,"circadian regulation of gene expression","BP"
"104","GO:0007080",4.31441352341849e-06,0.999999568738398,13,19,"mitotic metaphase plate congression","BP"
"105","GO:0051321",4.42174253812156e-06,0.999998876163926,25,54,"meiotic cell cycle","BP"
"106","GO:0051233",4.57497899285637e-06,0.999999426834611,14,23,"spindle midzone","CC"
"107","GO:0007288",4.60508160309718e-06,0.999999777271365,11,13,"sperm axoneme assembly","BP"
"108","GO:0005753",4.78637926538055e-06,0.999999911263845,7,8,"mitochondrial proton-transporting ATP synthase complex","CC"
"109","GO:0042826",4.96586677989464e-06,0.999998618167107,27,63,"histone deacetylase binding","MF"
"110","GO:0043209",4.99186457936216e-06,0.999998838420084,22,48,"myelin sheath","CC"
"111","GO:0000785",5.16070249348136e-06,0.999998233500557,35,94,"chromatin","CC"
"112","GO:0030027",5.53117297341542e-06,0.999997744949432,48,131,"lamellipodium","CC"
"113","GO:0019888",5.90935684539163e-06,0.999999241039126,14,23,"protein phosphatase regulator activity","MF"
"114","GO:0048025",5.99270323984257e-06,0.999999505100626,11,16,"negative regulation of mRNA splicing, via spliceosome","BP"
"115","GO:0015630",6.04125942784522e-06,0.999998165040075,30,71,"microtubule cytoskeleton","CC"
"116","GO:0043984",6.95535758791136e-06,0.999999674472856,10,12,"histone H4-K16 acetylation","BP"
"117","GO:0006228",6.96541367128527e-06,1,7,7,"UTP biosynthetic process","BP"
"118","GO:0051015",7.22626031905897e-06,0.999996870160453,52,152,"actin filament binding","MF"
"119","GO:0016604",8.43991841003005e-06,0.999996494025055,47,136,"nuclear body","CC"
"120","GO:0006357",8.44575229596023e-06,0.999995908725772,74,276,"regulation of transcription by RNA polymerase II","BP"
"121","GO:0010972",8.855264534946e-06,0.999999105956599,12,18,"negative regulation of G2/M transition of mitotic cell cycle","BP"
"122","GO:0032391",1.03426369184759e-05,0.999998145435304,17,31,"photoreceptor connecting cilium","CC"
"123","GO:0016538",1.13699268327166e-05,0.999999545975437,8,10,"cyclin-dependent protein serine/threonine kinase regulator activity","MF"
"124","GO:0005547",1.1653279498879e-05,0.99999798431919,17,29,"phosphatidylinositol-3,4,5-trisphosphate binding","MF"
"125","GO:0006183",1.22039144605008e-05,0.999999692235104,8,9,"GTP biosynthetic process","BP"
"126","GO:0005680",1.25789190285873e-05,0.999998866501779,11,16,"anaphase-promoting complex","CC"
"127","GO:0008134",1.27274332537437e-05,0.999994034802249,60,200,"transcription factor binding","MF"
"128","GO:0030532",1.27475308463364e-05,0.999999259439413,9,12,"small nuclear ribonucleoprotein complex","CC"
"129","GO:0036464",1.44097337833708e-05,0.999996834379622,19,40,"cytoplasmic ribonucleoprotein granule","CC"
"130","GO:0015986",1.4527342485403e-05,0.999999041406153,8,13,"proton motive force-driven ATP synthesis","BP"
"131","GO:0044297",1.54286525920081e-05,0.999996742924122,18,38,"cell body","CC"
"132","GO:0000413",1.67664113721481e-05,0.999998066920503,12,19,"protein peptidyl-prolyl isomerization","BP"
"133","GO:0008360",1.97866334907876e-05,0.999992975025894,32,93,"regulation of cell shape","BP"
"134","GO:0000276",2.19350073450962e-05,1,5,5,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)","CC"
"135","GO:0043966",2.19822616007784e-05,0.999996294688331,15,27,"histone H3 acetylation","BP"
"136","GO:0016050",2.23403755503164e-05,1,7,7,"vesicle organization","BP"
"137","GO:0070979",2.30280538891133e-05,0.999997248597233,12,19,"protein K11-linked ubiquitination","BP"
"138","GO:0000244",2.41030774315751e-05,0.999999324158469,8,9,"spliceosomal tri-snRNP complex assembly","BP"
"139","GO:0048268",2.43682223849339e-05,0.99999931554514,8,9,"clathrin coat assembly","BP"
"140","GO:0018105",2.58067844357819e-05,0.99998988242343,39,102,"peptidyl-serine phosphorylation","BP"
"141","GO:0042776",2.61384724846639e-05,1,6,6,"proton motive force-driven mitochondrial ATP synthesis","BP"
"142","GO:0005750",2.68997353808365e-05,1,5,5,"mitochondrial respiratory chain complex III","CC"
"143","GO:0005546",2.69867343358984e-05,0.999993508889735,20,42,"phosphatidylinositol-4,5-bisphosphate binding","MF"
"144","GO:0035082",2.76177712055749e-05,0.999995583675455,14,25,"axoneme assembly","BP"
"145","GO:0005789",2.91757934315504e-05,0.999980465731898,174,747,"endoplasmic reticulum membrane","CC"
"146","GO:0071007",2.93887605731851e-05,0.999994786445069,15,28,"U2-type catalytic step 2 spliceosome","CC"
"147","GO:0051056",2.96379439991237e-05,0.999994429726094,17,29,"regulation of small GTPase mediated signal transduction","BP"
"148","GO:0006260",3.05856678304371e-05,0.999985777894991,50,179,"DNA replication","BP"
"149","GO:0051382",3.43425842287266e-05,0.999996777750143,10,15,"kinetochore assembly","BP"
"150","GO:0044183",3.44728710454822e-05,0.999997648248664,8,12,"protein folding chaperone","MF"
"151","GO:0034450",3.45523459566116e-05,0.999998169739547,9,11,"ubiquitin-ubiquitin ligase activity","MF"
"152","GO:0003688",3.4721525948992e-05,0.999996216772085,12,17,"DNA replication origin binding","MF"
"153","GO:0007283",3.57255820554972e-05,0.999981214539981,73,243,"spermatogenesis","BP"
"154","GO:0031297",3.59483194117197e-05,0.999994567922394,13,23,"replication fork processing","BP"
"155","GO:0061575",3.6979028487703e-05,0.999999196242476,6,7,"cyclin-dependent protein serine/threonine kinase activator activity","MF"
"156","GO:0005732",4.41480964878656e-05,0.99999782842685,8,10,"sno(s)RNA-containing ribonucleoprotein complex","CC"
"157","GO:0006337",4.47666494606107e-05,0.99999779318672,8,10,"nucleosome disassembly","BP"
"158","GO:0016579",4.57374171603839e-05,0.999981665538585,38,102,"protein deubiquitination","BP"
"159","GO:0031648",5.27261401415559e-05,0.999988353325923,17,35,"protein destabilization","BP"
"160","GO:0032869",5.36395288571588e-05,0.999982403376728,27,66,"cellular response to insulin stimulus","BP"
"161","GO:0005085",5.50689719576963e-05,0.999980237573569,31,78,"guanyl-nucleotide exchange factor activity","MF"
"162","GO:0032040",5.60453811226226e-05,0.999988324004926,17,31,"small-subunit processome","CC"
"163","GO:0000502",5.60976753629157e-05,0.999986946706565,18,37,"proteasome complex","CC"
"164","GO:1990381",5.89263367475444e-05,0.999994630784723,10,14,"ubiquitin-specific protease binding","MF"
"165","GO:0003774",5.92015363561806e-05,0.99998326580155,22,50,"cytoskeletal motor activity","MF"
"166","GO:0005746",5.93814310311671e-05,1,5,5,"mitochondrial respirasome","CC"
"167","GO:0098974",6.40148103938664e-05,0.999997900853326,8,9,"postsynaptic actin cytoskeleton organization","BP"
"168","GO:0031124",6.78075663772398e-05,0.999989389453525,13,22,"mRNA 3'-end processing","BP"
"169","GO:0034719",6.89283574047954e-05,0.99999605009859,7,10,"SMN-Sm protein complex","CC"
"170","GO:0008138",6.89885642664828e-05,0.999989793882604,12,21,"protein tyrosine/serine/threonine phosphatase activity","MF"
"171","GO:0006414",7.2874643164758e-05,0.999996612610548,7,9,"translational elongation","BP"
"172","GO:0043066",7.38736037212568e-05,0.999958815228674,75,289,"negative regulation of apoptotic process","BP"
"173","GO:0016605",7.68932355089364e-05,0.999972152163481,29,82,"PML body","CC"
"174","GO:0044772",8.06614883604821e-05,0.999995251501322,7,10,"mitotic cell cycle phase transition","BP"
"175","GO:0090150",8.10396253457334e-05,0.999997564589959,7,8,"establishment of protein localization to membrane","BP"
"176","GO:0005758",8.69822841297608e-05,0.999975465018725,20,51,"mitochondrial intermembrane space","CC"
"177","GO:0007015",8.7631210768072e-05,0.999973010958501,23,57,"actin filament organization","BP"
"178","GO:0045171",9.21515021884399e-05,0.999979350837703,16,34,"intercellular bridge","CC"
"179","GO:0045454",9.28212732896248e-05,0.999967354173482,27,76,"cell redox homeostasis","BP"
"180","GO:0072583",9.7992721252281e-05,0.999990434281711,10,14,"clathrin-dependent endocytosis","BP"
"181","GO:0031110",9.94208463832805e-05,0.999995121095212,7,9,"regulation of microtubule polymerization or depolymerization","BP"
"182","GO:0015631",0.000102040341261385,0.999974421833471,18,39,"tubulin binding","MF"
"183","GO:0006259",0.000108151627545202,0.999992324242605,8,11,"DNA metabolic process","BP"
"184","GO:0031298",0.000112211807754518,0.999996425027151,7,8,"replication fork protection complex","CC"
"185","GO:0051787",0.000112867223840338,0.999991934930323,8,11,"misfolded protein binding","MF"
"186","GO:0035264",0.000113626838592357,0.99996257064199,25,61,"multicellular organism growth","BP"
"187","GO:0042026",0.000122510577896939,0.999983194116024,10,19,"protein refolding","BP"
"188","GO:0000792",0.000125825446135633,0.999984906502244,10,16,"heterochromatin","CC"
"189","GO:0005667",0.000126614820865416,0.999952661711709,29,82,"transcription regulator complex","CC"
"190","GO:0045334",0.00013726467508206,1,5,5,"clathrin-coated endocytic vesicle","CC"
"191","GO:0008013",0.000138130029380601,0.999970866760189,15,29,"beta-catenin binding","MF"
"192","GO:0072686",0.000139716508235741,0.999941575987642,33,121,"mitotic spindle","CC"
"193","GO:0045893",0.000141736139164158,0.999913391804245,97,366,"positive regulation of DNA-templated transcription","BP"
"194","GO:0045444",0.000147912231806491,0.999963656109589,17,36,"fat cell differentiation","BP"
"195","GO:0071006",0.000148866653365411,0.999991101050534,8,10,"U2-type catalytic step 1 spliceosome","CC"
"196","GO:0097718",0.00014932800326099,0.999974322360444,12,23,"disordered domain specific binding","MF"
"197","GO:0070936",0.000150148112905323,0.999953930059211,21,55,"protein K48-linked ubiquitination","BP"
"198","GO:0090263",0.000156071238720293,0.999944546003297,27,68,"positive regulation of canonical Wnt signaling pathway","BP"
"199","GO:0016459",0.000158584583674782,0.999963573401521,16,32,"myosin complex","CC"
"200","GO:0032968",0.000158768756263583,0.999981719921158,10,15,"positive regulation of transcription elongation by RNA polymerase II","BP"
"201","GO:0009060",0.000161638783130704,0.999976287583019,10,20,"aerobic respiration","BP"
"202","GO:0005721",0.000162823719899372,0.999994449164391,7,8,"pericentric heterochromatin","CC"
"203","GO:0005684",0.000163570987659254,1,5,5,"U2-type spliceosomal complex","CC"
"204","GO:0006616",0.00016533312304932,1,5,5,"SRP-dependent cotranslational protein targeting to membrane, translocation","BP"
"205","GO:0071897",0.000168465711884067,0.999980444303731,10,15,"DNA biosynthetic process","BP"
"206","GO:0005763",0.000168552673518145,0.999977995032909,9,18,"mitochondrial small ribosomal subunit","CC"
"207","GO:0018279",0.000174020440616109,0.999968707741365,13,23,"protein N-linked glycosylation via asparagine","BP"
"208","GO:0001103",0.000174285699253142,0.999976536242603,11,17,NA,NA
"209","GO:0032147",0.000183441004065887,0.999936672395385,25,64,"activation of protein kinase activity","BP"
"210","GO:0048365",0.000186518442189147,0.999966194026661,13,23,NA,NA
"211","GO:0070530",0.000186680898260533,0.999985535365205,8,11,"K63-linked polyubiquitin modification-dependent protein binding","MF"
"212","GO:0051085",0.00018800921081739,0.999971859912007,10,20,"chaperone cofactor-dependent protein refolding","BP"
"213","GO:0085020",0.000195241382363073,0.999994105398671,6,7,"protein K6-linked ubiquitination","BP"
"214","GO:0005813",0.000201685857729369,0.999860028163917,155,744,"centrosome","CC"
"215","GO:0032543",0.000211757507994744,0.999972417561502,9,17,"mitochondrial translation","BP"
"216","GO:0010498",0.000214528963507186,0.999960579342341,12,24,"proteasomal protein catabolic process","BP"
"217","GO:0042254",0.000221951102470081,0.999944637840829,16,36,"ribosome biogenesis","BP"
"218","GO:0006122",0.000224820388525499,1,4,4,"mitochondrial electron transport, ubiquinol to cytochrome c","BP"
"219","GO:0000184",0.000226078327753868,0.999933536737967,19,48,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP"
"220","GO:0003712",0.000227956662028686,0.999932016713392,20,47,"transcription coregulator activity","MF"
"221","GO:0001578",0.000239380151221155,0.999968646948858,10,16,"microtubule bundle formation","BP"
"222","GO:0005834",0.000239769467276706,1,5,5,"heterotrimeric G-protein complex","CC"
"223","GO:0000118",0.000243537165436754,0.999972586694535,9,14,"histone deacetylase complex","CC"
"224","GO:0017162",0.000246671428958117,1,5,5,"aryl hydrocarbon receptor binding","MF"
"225","GO:0003924",0.000256732321445625,0.99984736589419,79,312,"GTPase activity","MF"
"226","GO:0006622",0.000272666062284677,0.999958808399773,11,18,"protein targeting to lysosome","BP"
"227","GO:0006405",0.000273935019259014,0.99996861844081,9,14,"RNA export from nucleus","BP"
"228","GO:0042995",0.000278611810061937,0.999879925973422,34,104,"cell projection","CC"
"229","GO:0010225",0.000283517794594053,0.999976293570727,7,11,"response to UV-C","BP"
"230","GO:0044212",0.000284924088439273,0.999883680448632,30,94,NA,NA
"231","GO:0017137",0.000285568865206597,0.999885360695023,31,81,NA,NA
"232","GO:0006370",0.000286274851957991,0.999959379930033,10,17,"7-methylguanosine mRNA capping","BP"
"233","GO:0031647",0.00028781087853679,0.999890109402211,27,78,"regulation of protein stability","BP"
"234","GO:0003735",0.000293744092328084,0.99986660133629,35,144,"structural constituent of ribosome","MF"
"235","GO:0071986",0.000300266273950459,0.999991977609284,5,6,"Ragulator complex","CC"
"236","GO:0031146",0.000301785225879591,0.999893408705547,24,64,"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","BP"
"237","GO:0004129",0.000302532121627417,0.999972042456555,7,12,"cytochrome-c oxidase activity","MF"
"238","GO:0032967",0.000303954350401329,0.999964631743341,9,14,"positive regulation of collagen biosynthetic process","BP"
"239","GO:0038061",0.000309400712203803,0.999955623723563,10,17,"NIK/NF-kappaB signaling","BP"
"240","GO:0042274",0.000310798728118154,0.999980304025111,6,9,"ribosomal small subunit biogenesis","BP"
"241","GO:0001784",0.000311265770603809,0.999935666226189,13,26,"phosphotyrosine residue binding","MF"
"242","GO:1901796",0.000314423676977262,0.999918836371672,16,36,"regulation of signal transduction by p53 class mediator","BP"
"243","GO:0022624",0.000319264683892967,0.999956471423844,10,16,"proteasome accessory complex","CC"
"244","GO:0010499",0.000321777695069361,0.999959520800936,9,15,"proteasomal ubiquitin-independent protein catabolic process","BP"
"245","GO:0030145",0.000336958511366317,0.999873184752631,26,73,"manganese ion binding","MF"
"246","GO:1904668",0.000342178078750834,0.999979034232745,7,9,"positive regulation of ubiquitin protein ligase activity","BP"
"247","GO:0001835",0.000353404994070014,0.999978217155755,7,9,"blastocyst hatching","BP"
"248","GO:0006284",0.000362001385399878,0.999913211178962,14,33,"base-excision repair","BP"
"249","GO:0031491",0.000366282849633064,0.999968284373685,8,11,"nucleosome binding","MF"
"250","GO:0006412",0.000367218400718532,0.999836018478462,33,130,"translation","BP"
"251","GO:0008540",0.000377085583746686,0.999970861823119,7,10,"proteasome regulatory particle, base subcomplex","CC"
"252","GO:0004693",0.000377465203630528,0.999927455880512,12,23,"cyclin-dependent protein serine/threonine kinase activity","MF"
"253","GO:0003697",0.000393720828747523,0.999836093894063,30,93,"single-stranded DNA binding","MF"
"254","GO:0098793",0.000402171512206107,0.999823006875908,34,103,"presynapse","CC"
"255","GO:0072593",0.000402586387097719,0.999904571115574,14,31,"reactive oxygen species metabolic process","BP"
"256","GO:0006270",0.000410663037449249,0.999912362805174,13,26,"DNA replication initiation","BP"
"257","GO:0055037",0.000413874752255813,0.999822743200471,32,96,"recycling endosome","CC"
"258","GO:0030122",0.000418752927991551,1,5,5,"AP-2 adaptor complex","CC"
"259","GO:0010923",0.000420785275276621,0.99991383398489,13,24,"negative regulation of phosphatase activity","BP"
"260","GO:0010971",0.000429256898903149,0.999984753476352,6,7,"positive regulation of G2/M transition of mitotic cell cycle","BP"
"261","GO:0051726",0.000437994784640464,0.999835546678964,25,70,"regulation of cell cycle","BP"
"262","GO:0005871",0.000445972835707639,0.999833316792206,25,68,"kinesin complex","CC"
"263","GO:0003743",0.000446059027432553,0.999847942980471,22,55,"translation initiation factor activity","MF"
"264","GO:0048026",0.000446616576579879,0.999971251182399,7,9,"positive regulation of mRNA splicing, via spliceosome","BP"
"265","GO:0043044",0.000454205469667482,0.999934907393257,10,16,NA,NA
"266","GO:0016567",0.000476500410507723,0.999688917270474,103,451,"protein ubiquitination","BP"
"267","GO:0034715",0.000481079163081819,0.99998941734985,4,5,"pICln-Sm protein complex","CC"
"268","GO:0072711",0.000484070146146909,0.999972722698079,6,8,"cellular response to hydroxyurea","BP"
"269","GO:0030176",0.000489318394239162,0.999814739286093,25,70,"integral component of endoplasmic reticulum membrane","CC"
"270","GO:0016197",0.000491918248065526,0.999855088348104,18,41,"endosomal transport","BP"
"271","GO:0010389",0.000513186190531012,0.999889864529702,13,25,"regulation of G2/M transition of mitotic cell cycle","BP"
"272","GO:0030126",0.000518888326207204,0.999945572440401,8,12,"COPI vesicle coat","CC"
"273","GO:0030992",0.00052480527677543,0.999894951951667,12,23,"intraciliary transport particle B","CC"
"274","GO:0000462",0.000527359584034997,0.999905720892678,11,20,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP"
"275","GO:0000387",0.000528887563997228,0.999921174254346,9,17,"spliceosomal snRNP assembly","BP"
"276","GO:0007051",0.000547278357712296,0.999954728098949,7,10,"spindle organization","BP"
"277","GO:0006402",0.000558349930470749,0.99988555471465,11,26,"mRNA catabolic process","BP"
"278","GO:0043231",0.000558979500061978,0.999621487641656,122,497,"intracellular membrane-bounded organelle","CC"
"279","GO:0070577",0.000562455033660038,0.999940200004724,8,12,"lysine-acetylated histone binding","MF"
"280","GO:0045815",0.000569573122849677,0.999927058470804,9,14,"epigenetic maintenance of chromatin in transcription-competent conformation","BP"
"281","GO:0001704",0.000573803081686215,0.999978331740013,6,7,"formation of primary germ layer","BP"
"282","GO:0061028",0.000574524471069127,0.9999782987044,6,7,"establishment of endothelial barrier","BP"
"283","GO:0005635",0.000587518490146709,0.99968426832457,52,178,"nuclear envelope","CC"
"284","GO:0060090",0.000590944647864823,0.999860177518069,13,30,"molecular adaptor activity","MF"
"285","GO:1903077",0.000591895204273829,0.999936527844286,8,12,"negative regulation of protein localization to plasma membrane","BP"
"286","GO:0030132",0.000603616707740399,0.999976958894247,6,7,"clathrin coat of coated pit","CC"
"287","GO:0000228",0.000607207666588759,0.999885997229654,11,21,"nuclear chromosome","CC"
"288","GO:0043488",0.00063494913639634,0.999830008418486,15,35,"regulation of mRNA stability","BP"
"289","GO:0032402",0.000641698353453623,0.999961668650079,6,8,"melanosome transport","BP"
