Measurement Name :,Meas_20231117-710,,Generated On :,"17/11/2023, 20:09:42",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
17.11.23 19:52:25,25.03,227.32,247.47,246.83,244.28,244.28,240.47,243.33,236.69,226.7,247.15,249.07,244.92,245.88,235.43,245.56,232.3,243.01,237,243.33,No Sensor,247.79,234.8,242.06,267.28,,28,965,36,28.1,
17.11.23 19:52:40,25.28,226.7,246.51,246.83,244.28,244.28,240.16,243.33,236.69,226.7,247.15,248.11,244.92,246.19,235.12,244.92,233.24,242.38,237,243.01,No Sensor,247.79,235.12,242.06,266.62,,28,965,36,28.11,
17.11.23 19:52:55,25.53,227.01,246.83,246.83,243.96,244.6,239.53,243.01,237.32,226.08,246.51,248.43,244.92,246.19,235.12,245.56,232.93,242.06,236.69,243.01,No Sensor,247.15,235.43,242.69,267.61,,28,965,36,28.11,
17.11.23 19:53:10,25.78,226.39,247.15,246.83,244.28,243.96,238.89,242.38,236.06,224.54,246.19,248.11,244.92,245.88,235.12,245.24,232.93,242.38,237,243.01,No Sensor,247.47,234.8,241.42,266.95,,28,965,36,28.11,
17.11.23 19:53:25,26.03,225.77,246.83,246.83,243.96,243.01,238.26,242.69,236.37,225.16,246.19,247.79,244.28,245.88,233.86,244.92,232.61,242.38,236.37,242.06,No Sensor,247.79,234.8,241.11,266.29,,28,965,36,28.1,
17.11.23 19:53:40,26.28,226.7,247.79,247.47,244.28,244.92,238.58,243.65,236.69,224.23,246.83,247.79,245.24,245.88,234.18,244.92,232.93,242.38,236.37,242.69,No Sensor,247.15,235.12,242.38,266.95,,28,965,36,28.1,
17.11.23 19:53:55,26.53,226.7,246.19,246.51,244.28,243.33,238.58,243.01,236.37,223.92,245.88,248.11,244.6,245.56,233.55,245.24,233.55,242.06,237.32,243.01,No Sensor,247.15,234.8,241.74,266.29,,28,965,36,28.11,
17.11.23 19:54:10,26.78,225.46,246.51,246.83,243.96,244.28,238.26,242.06,236.37,224.23,246.83,248.11,244.92,245.88,233.86,245.56,231.68,241.74,236.69,243.01,No Sensor,246.51,234.8,241.11,264.97,,28,965,36,28.11,
17.11.23 19:54:25,27.03,226.39,247.15,246.83,244.6,243.65,237.63,242.06,236.06,223.61,247.15,248.75,244.6,245.88,233.55,245.24,233.24,242.06,236.06,243.01,No Sensor,247.15,234.8,241.74,265.96,,28,965,36,28.11,
17.11.23 19:54:40,27.28,225.46,246.51,246.83,244.6,243.65,237.95,242.69,236.37,223.61,246.19,249.07,244.6,246.19,233.55,244.92,232.93,242.06,235.75,243.33,No Sensor,247.15,235.12,241.42,266.95,,28,965,36,28.11,
17.11.23 19:54:55,27.53,225.77,246.51,246.83,244.6,243.96,236.37,242.38,236.06,223.61,246.83,248.11,245.24,245.88,232.93,244.92,231.99,241.74,236.69,243.01,No Sensor,246.83,234.49,241.42,265.96,,28,965,36,28.11,
17.11.23 19:55:10,27.78,226.39,248.43,247.47,244.92,244.6,237.32,242.38,236.69,223.92,247.15,249.39,245.88,247.15,233.86,245.88,232.93,243.65,237.32,242.38,No Sensor,247.47,236.37,243.01,266.62,,28,965,36,28.11,
17.11.23 19:55:25,28.03,226.08,247.79,247.79,244.92,243.65,237,243.65,236.69,223.3,246.83,250.04,245.88,246.51,233.55,245.88,234.18,243.01,237,243.01,No Sensor,247.79,236.06,242.38,265.96,,28,965,36,28.13,
17.11.23 19:55:40,28.28,225.46,247.15,247.47,244.92,244.28,236.69,242.38,236.06,224.23,246.51,249.39,245.24,245.88,233.55,245.24,233.55,243.01,237,243.65,No Sensor,247.79,235.43,241.74,266.29,,28,965,36,28.11,
17.11.23 19:55:55,28.53,225.16,247.15,246.83,244.28,244.6,235.75,242.06,235.43,223.92,246.51,248.75,244.92,246.19,232.93,245.24,232.93,242.69,236.69,243.65,No Sensor,248.43,235.12,241.74,264.97,,28,965,36,28.1,
17.11.23 19:56:10,28.78,225.16,246.83,246.83,244.28,243.65,234.8,242.06,236.06,223,247.47,248.75,244.28,245.56,232.3,244.92,233.55,243.01,236.37,242.06,No Sensor,248.43,235.43,241.74,265.63,,28,965,36,28.13,
17.11.23 19:56:25,29.03,225.16,247.47,247.79,244.28,243.96,235.43,242.38,236.69,223,247.15,249.71,244.92,246.83,232.61,245.24,233.24,242.38,236.69,243.33,No Sensor,248.75,235.75,242.38,264.97,,28,965,36,28.11,
17.11.23 19:56:40,29.28,225.16,248.11,247.15,244.6,244.28,235.43,242.69,235.75,222.38,247.47,250.04,244.92,246.83,233.24,244.92,233.24,242.38,236.69,242.69,No Sensor,247.47,234.8,242.38,265.3,,28,965,36,28.11,
17.11.23 19:56:55,29.53,224.23,247.47,246.51,243.96,243.65,234.8,242.69,235.12,222.07,246.83,249.71,245.24,246.51,231.99,245.24,232.61,242.06,237,243.65,No Sensor,247.47,235.75,241.11,265.3,,28,965,36,28.1,
17.11.23 19:57:10,29.78,224.23,247.47,246.83,243.65,244.6,233.86,240.79,235.43,221.15,246.19,249.39,244.6,245.56,232.93,244.6,232.3,242.38,236.37,243.33,No Sensor,246.83,235.12,241.74,264.32,,28,965,36,28.1,
17.11.23 19:57:25,30.03,223.61,246.19,246.19,243.65,243.65,234.18,241.74,235.43,220.54,246.51,249.71,244.6,245.56,232.3,245.24,232.93,241.74,236.06,243.33,No Sensor,247.15,235.12,241.11,264.64,,28,965,36,28.1,
17.11.23 19:57:40,30.28,223.92,247.15,246.51,243.33,243.65,234.18,241.74,235.12,220.84,246.51,249.07,244.6,245.88,230.74,244.6,232.93,241.11,236.37,243.01,No Sensor,246.19,234.8,241.74,264.64,,28,965,36,28.09,
17.11.23 19:57:55,30.53,223.3,247.79,246.51,243.96,244.6,233.24,241.11,235.12,220.54,246.51,249.39,244.6,246.19,231.99,244.28,232.3,242.06,237,242.69,No Sensor,247.47,235.43,241.42,263.99,,28,965,36,28.08,
17.11.23 19:58:10,30.78,221.46,247.15,246.51,243.65,243.96,233.24,241.42,234.18,219.31,245.56,249.39,243.65,244.6,231.05,243.65,232.61,240.79,235.75,242.06,No Sensor,245.56,234.49,240.79,263.66,,28,965,36,28.08,
17.11.23 19:58:25,31.03,222.07,247.15,245.56,243.01,243.96,231.99,241.42,234.49,219.01,246.19,248.75,243.65,245.56,231.36,244.6,232.3,241.42,236.06,243.01,No Sensor,246.83,234.49,239.84,264.32,,28,965,36,28.09,
17.11.23 19:58:40,31.28,222.07,247.15,245.88,243.01,243.33,231.68,240.47,234.8,219.01,246.19,249.07,244.6,245.24,230.12,243.96,232.61,241.11,236.06,243.33,No Sensor,246.51,235.43,240.79,263.33,,28,965,36,28.08,
17.11.23 19:58:55,31.53,222.07,247.15,245.88,243.65,243.96,233.86,241.74,235.12,218.39,245.56,248.43,243.01,245.56,230.43,244.28,232.61,241.11,236.37,243.01,No Sensor,246.51,235.12,239.84,263.99,,28,965,36,28.09,
17.11.23 19:59:10,31.78,221.77,246.83,245.24,243.33,243.65,231.36,240.47,234.8,218.09,245.56,249.39,243.65,244.6,229.81,243.96,232.3,241.42,236.06,242.06,No Sensor,246.83,233.55,240.16,263.66,,28,965,36,28.08,
17.11.23 19:59:25,32.03,221.77,246.51,245.56,243.33,243.96,231.36,241.42,235.12,218.39,245.88,249.07,244.92,245.24,229.81,244.6,232.61,241.11,235.75,242.69,No Sensor,245.88,235.12,240.16,263.33,,28,965,36,28.06,
17.11.23 19:59:40,32.28,222.69,246.51,245.56,242.69,243.65,231.99,241.42,234.8,217.78,245.88,248.75,244.92,244.92,229.18,244.28,231.99,241.11,235.75,243.01,No Sensor,245.88,234.49,240.47,264.32,,28,965,36,28.06,
17.11.23 19:59:55,32.53,220.84,245.88,245.56,242.69,243.01,231.05,241.42,234.8,217.78,245.88,248.11,244.6,244.6,229.5,243.65,231.99,240.79,236.06,242.38,No Sensor,245.56,233.86,240.16,262.35,,28,965,36,28.06,
17.11.23 20:00:10,32.78,220.84,246.83,246.19,243.01,243.01,231.68,241.11,234.8,217.78,245.88,249.39,244.28,244.6,229.5,244.28,231.68,240.47,236.37,242.06,No Sensor,246.19,233.86,241.11,262.68,,28,965,36,28.06,
17.11.23 20:00:25,33.03,220.54,246.51,245.88,243.01,244.28,230.74,241.11,234.49,217.48,245.88,249.07,244.92,244.92,230.12,244.28,231.99,240.47,235.75,242.06,No Sensor,245.88,234.18,238.89,262.68,,28,965,36,28.06,
17.11.23 20:00:40,33.28,221.15,246.51,245.56,242.38,243.65,229.81,240.79,234.49,216.56,245.88,249.39,243.01,244.92,228.25,244.28,231.36,240.16,235.75,242.06,No Sensor,244.6,233.86,239.21,262.02,,28,965,36,28.06,
17.11.23 20:00:55,33.53,220.84,246.51,245.88,242.69,243.96,229.81,240.79,233.86,216.26,246.19,248.43,243.96,244.92,228.56,244.28,231.36,240.47,234.8,242.06,No Sensor,246.51,234.18,239.53,262.68,,28,965,36,28.06,
17.11.23 20:01:10,33.78,221.15,245.88,245.56,242.69,243.33,229.81,241.11,235.12,216.26,245.56,249.39,244.28,244.92,227.94,243.96,232.61,240.16,235.75,242.06,No Sensor,245.24,233.55,240.16,262.35,,28,965,36,28.06,
17.11.23 20:01:25,34.03,219.01,245.88,245.56,241.74,243.96,229.81,241.11,234.8,215.04,244.6,248.11,244.28,244.28,227.94,243.65,232.3,239.53,235.12,241.42,No Sensor,246.19,234.18,239.21,262.35,,28,965,36,28.06,
17.11.23 20:01:40,34.28,219.92,245.88,244.92,241.74,243.65,230.12,240.47,234.49,215.34,244.92,248.75,243.01,244.6,226.7,243.33,230.74,239.21,234.49,242.06,No Sensor,244.92,232.61,238.89,261.37,,28,965,36,28.06,
17.11.23 20:01:55,34.53,219.31,246.19,244.92,241.74,243.65,229.81,241.11,234.8,215.04,244.28,248.43,243.33,244.92,227.94,243.01,231.05,239.84,234.49,241.74,No Sensor,244.28,233.86,239.53,260.39,,28,965,36,28.06,
17.11.23 20:02:10,34.78,220.54,246.83,245.56,242.38,244.28,230.74,240.79,234.8,215.34,245.56,248.75,243.96,244.28,227.01,243.96,231.68,240.16,235.75,242.06,No Sensor,245.56,235.12,239.84,261.04,,28,965,36,28.05,
17.11.23 20:02:25,35.03,220.23,247.15,245.24,242.38,243.01,230.12,240.79,233.55,215.04,244.92,248.11,243.96,245.24,227.63,243.96,231.68,239.84,235.43,240.79,No Sensor,245.88,233.86,239.21,261.37,,28,965,36,28.03,
17.11.23 20:02:40,35.28,219.31,246.19,244.6,241.74,243.33,229.18,240.47,233.55,213.82,244.6,248.11,243.65,243.96,226.39,243.33,231.05,239.21,234.8,241.42,No Sensor,244.6,232.61,239.21,259.09,,28,965,36,28.03,
17.11.23 20:02:55,35.53,219.01,246.19,244.6,242.06,243.96,229.5,240.47,233.86,213.22,244.92,247.79,243.33,243.65,225.77,242.38,230.74,239.53,234.49,241.42,No Sensor,244.6,233.55,239.53,259.74,,28,965,36,28.03,
17.11.23 20:03:10,35.78,219.01,246.51,244.92,241.42,243.01,229.5,241.11,232.93,213.52,244.92,246.83,242.69,243.65,226.08,242.69,231.36,238.58,234.8,241.11,No Sensor,244.6,233.24,238.89,258.76,,28,965,36,28.02,
17.11.23 20:03:25,36.03,219.01,245.88,244.6,241.74,243.96,229.18,240.16,233.24,213.82,244.28,247.15,243.65,244.28,226.7,242.38,230.43,238.89,234.8,241.11,No Sensor,243.33,232.93,238.58,259.09,,28,965,36,28.03,
17.11.23 20:03:40,36.28,218.09,245.56,245.56,242.06,244.28,228.87,239.84,234.8,212.61,244.6,246.83,242.69,244.28,226.7,242.69,230.74,238.26,234.49,240.79,No Sensor,245.24,233.24,238.89,260.06,,28,965,36,28.02,
17.11.23 20:03:55,36.53,217.78,246.19,244.92,241.74,244.6,228.25,240.47,233.86,211.7,243.96,247.79,243.01,243.33,224.85,242.38,230.43,238.58,234.49,241.42,No Sensor,244.28,232.61,238.58,259.41,,28,965,36,28.02,
17.11.23 20:04:10,36.78,217.78,245.88,244.28,241.42,243.96,227.63,240.79,233.55,212,244.92,247.47,243.33,243.65,224.85,242.69,230.74,238.89,234.18,241.42,No Sensor,244.6,233.24,238.58,258.44,,28,965,36,28.02,
17.11.23 20:04:25,37.03,217.48,245.88,244.6,242.06,243.96,228.25,240.47,233.86,211.4,244.6,246.83,243.01,243.96,225.16,242.69,231.36,238.89,234.49,241.74,No Sensor,243.65,232.93,237.32,258.44,,28,965,36,28,
17.11.23 20:04:40,37.28,216.26,245.56,244.6,242.06,244.28,228.25,240.16,233.24,210.79,244.28,245.56,243.33,243.96,225.16,242.38,231.36,239.21,234.49,240.79,No Sensor,244.28,232.61,237.63,258.76,,28,965,36,28.02,
17.11.23 20:04:55,37.53,216.56,246.83,245.24,241.11,243.33,227.94,239.84,233.86,210.19,245.56,246.51,243.01,243.96,225.46,242.69,230.74,238.26,234.18,241.42,No Sensor,244.28,232.93,237.95,259.09,,28,965,36,28,
17.11.23 20:05:10,37.78,215.95,246.19,244.28,241.74,243.96,227.01,240.47,233.24,210.19,243.96,246.83,243.33,244.28,224.85,243.01,231.05,238.26,234.18,241.42,No Sensor,244.6,232.3,238.26,258.44,,28,965,36,27.99,
17.11.23 20:05:25,38.03,217.17,246.51,244.92,242.38,243.96,227.63,239.53,234.49,210.19,243.96,245.88,242.69,244.28,223.61,242.06,230.74,239.21,234.8,240.79,No Sensor,244.6,233.24,238.58,257.46,,28,965,36,27.99,
17.11.23 20:05:40,38.28,215.65,246.19,243.65,241.42,243.65,227.32,240.16,233.24,208.68,243.96,246.83,243.33,244.28,223.61,243.01,231.36,238.58,234.18,240.47,No Sensor,244.28,231.68,237.63,256.49,,28,965,36,27.99,
17.11.23 20:05:55,38.53,215.65,246.19,244.6,241.42,243.65,227.32,239.21,233.24,208.08,244.92,245.24,242.69,243.96,222.69,241.74,231.36,238.89,234.49,240.79,No Sensor,244.28,232.3,237.32,257.79,,28,965,36,27.98,
17.11.23 20:06:10,38.78,215.65,245.56,244.92,241.74,243.96,226.7,240.47,234.49,208.98,243.96,245.88,242.06,243.01,222.69,242.69,230.12,237.95,233.86,241.74,No Sensor,243.33,232.61,237.95,257.14,,28,965,36,27.98,
17.11.23 20:06:25,39.03,215.95,245.88,244.92,242.06,243.65,226.39,240.16,233.24,208.68,243.96,245.24,242.69,243.33,223,241.74,230.12,237.95,233.86,239.84,No Sensor,244.6,232.93,237.32,256.49,,28,965,36,27.98,
17.11.23 20:06:40,39.28,214.43,245.24,244.28,240.79,244.28,224.54,239.84,232.61,206.58,243.65,244.92,242.38,243.33,222.38,241.42,229.5,237.95,233.24,239.53,No Sensor,242.06,231.68,236.69,257.14,,28,965,36,27.99,
17.11.23 20:06:55,39.53,214.73,246.19,244.6,241.74,243.33,224.85,239.84,233.24,207.18,244.28,245.88,242.06,243.01,223.3,242.06,230.12,237.95,233.86,240.79,No Sensor,242.69,232.3,237.32,256.49,,28,965,36,27.96,
17.11.23 20:07:10,39.78,214.43,246.19,244.6,241.11,243.33,224.85,240.16,234.18,206.28,244.28,245.56,242.38,243.65,221.77,242.06,229.81,238.26,233.86,240.16,No Sensor,244.28,231.99,236.69,254.22,,28,965,36,27.98,
17.11.23 20:07:25,40.03,214.43,245.88,244.28,241.74,244.6,225.46,239.53,233.24,207.18,243.96,243.65,243.01,243.65,222.69,242.69,231.05,238.58,234.49,241.11,No Sensor,243.33,232.61,237,255.19,,28,965,36,27.96,
17.11.23 20:07:40,40.28,214.13,245.88,244.6,241.11,243.65,224.23,239.84,233.86,206.88,243.01,245.24,242.69,243.01,221.77,242.38,231.36,237.32,233.86,240.16,No Sensor,243.96,232.61,237.32,256.49,,28,965,36,27.98,
17.11.23 20:07:55,40.53,213.82,244.92,244.6,240.16,243.96,223.61,238.58,232.93,206.28,244.6,244.92,242.69,243.65,221.46,242.38,230.43,237.63,233.24,240.47,No Sensor,243.96,232.93,237.32,255.19,,28,965,36,27.96,
